epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.5386,3.74198,5.01388,2.26247,0.00015,0.0068,8e-05,1e-05,3.74194,4.90686,2.45019,4.287e-05,4.287e-05,4.287e-05
